[0.003s][info][class,load] opened: /home/lesco/dev/Java/zulu15.28.51-ca-jdk15.0.1-linux_x64/lib/modules
[1,371s][info][class,load] io.reactivex.internal.fuseable.HasUpstreamObservableSource source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,373s][info][class,load] io.reactivex.internal.operators.observable.AbstractObservableWithUpstream source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,374s][info][class,load] io.reactivex.internal.operators.observable.ObservableRepeat source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,375s][info][class,load] io.reactivex.internal.operators.observable.ObservableMap source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,375s][info][class,load] io.reactivex.internal.fuseable.FuseToObservable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,375s][info][class,load] io.reactivex.internal.operators.observable.ObservableCollectSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,375s][info][class,load] io.reactivex.internal.operators.observable.ObservableToListSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,375s][info][class,load] io.reactivex.internal.operators.observable.ObservableCountSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,376s][info][class,load] io.reactivex.internal.operators.observable.ObservableBuffer source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,376s][info][class,load] io.reactivex.internal.operators.observable.ObservableBufferExactBoundary source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,376s][info][class,load] io.reactivex.internal.operators.observable.ObservableBufferBoundary source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,377s][info][class,load] io.reactivex.internal.operators.observable.ObservableBufferTimed source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,377s][info][class,load] io.reactivex.internal.operators.observable.ObservableBufferBoundarySupplier source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,377s][info][class,load] io.reactivex.internal.operators.observable.ObservableConcatMap source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,377s][info][class,load] io.reactivex.internal.operators.observable.ObservableLastSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,378s][info][class,load] io.reactivex.internal.operators.observable.ObservableJoin source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,378s][info][class,load] io.reactivex.internal.operators.observable.ObservableSingleSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,378s][info][class,load] io.reactivex.internal.operators.observable.ObservableFlatMap source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,378s][info][class,load] io.reactivex.internal.operators.observable.ObservableFilter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,378s][info][class,load] io.reactivex.Observer source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,379s][info][class,load] io.reactivex.internal.operators.observable.ObservableDelay source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,379s][info][class,load] io.reactivex.internal.operators.observable.ObservableFromUnsafeSource source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,379s][info][class,load] io.reactivex.internal.operators.observable.ObservableSkip source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,379s][info][class,load] io.reactivex.internal.operators.observable.ObservableCreate source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,379s][info][class,load] io.reactivex.internal.operators.observable.ObservableDistinct source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,380s][info][class,load] io.reactivex.internal.operators.observable.ObservableReduceMaybe source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,380s][info][class,load] io.reactivex.internal.operators.observable.ObservableReduceSeedSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,380s][info][class,load] io.reactivex.internal.operators.observable.ObservableRange source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,380s][info][class,load] io.reactivex.internal.operators.observable.ObservableError source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,381s][info][class,load] io.reactivex.internal.operators.observable.ObservablePublishSelector source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,381s][info][class,load] io.reactivex.internal.operators.observable.ObservableGenerate source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,381s][info][class,load] io.reactivex.internal.operators.observable.ObservableElementAtSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,381s][info][class,load] io.reactivex.internal.operators.observable.ObservableElementAtMaybe source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,381s][info][class,load] io.reactivex.internal.operators.observable.ObservableScan source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,382s][info][class,load] io.reactivex.internal.operators.observable.ObservableInterval source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,382s][info][class,load] io.reactivex.internal.operators.observable.ObservableZip source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,382s][info][class,load] io.reactivex.internal.operators.observable.ObservableTakeWhile source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,382s][info][class,load] io.reactivex.internal.operators.observable.ObservableRetryPredicate source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,383s][info][class,load] io.reactivex.internal.operators.observable.ObservableRetryBiPredicate source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,383s][info][class,load] io.reactivex.internal.operators.observable.ObservableAllSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,383s][info][class,load] io.reactivex.internal.operators.observable.ObservableAnySingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,383s][info][class,load] io.reactivex.internal.operators.observable.ObservableTake source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,383s][info][class,load] io.reactivex.internal.operators.observable.ObservableMaterialize source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,384s][info][class,load] io.reactivex.internal.operators.observable.ObservableDistinctUntilChanged source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,384s][info][class,load] io.reactivex.internal.operators.observable.ObservableCombineLatest source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,384s][info][class,load] io.reactivex.internal.operators.mixed.ObservableConcatMapMaybe source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,384s][info][class,load] io.reactivex.internal.operators.observable.ObservableSerialized source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,384s][info][class,load] io.reactivex.internal.operators.observable.ObservableAmb source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,385s][info][class,load] io.reactivex.internal.operators.observable.ObservableFromArray source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,385s][info][class,load] io.reactivex.internal.operators.observable.ObservableFromCallable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,385s][info][class,load] io.reactivex.internal.operators.observable.ObservableFromFuture source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,385s][info][class,load] io.reactivex.internal.operators.observable.ObservableFromIterable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,386s][info][class,load] io.reactivex.internal.operators.observable.ObservableFromPublisher source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,386s][info][class,load] io.reactivex.internal.operators.observable.ObservableIntervalRange source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,386s][info][class,load] io.reactivex.internal.operators.observable.ObservableJust source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,386s][info][class,load] io.reactivex.internal.operators.observable.ObservableRangeLong source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,387s][info][class,load] io.reactivex.internal.operators.observable.ObservableSequenceEqualSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,387s][info][class,load] io.reactivex.internal.operators.observable.ObservableSwitchMap source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,387s][info][class,load] io.reactivex.internal.operators.observable.ObservableTimer source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,387s][info][class,load] io.reactivex.internal.operators.observable.ObservableUsing source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,388s][info][class,load] io.reactivex.internal.operators.observable.ObservableCache source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,388s][info][class,load] io.reactivex.internal.operators.mixed.ObservableConcatMapCompletable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,388s][info][class,load] io.reactivex.internal.operators.observable.ObservableConcatMapEager source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,388s][info][class,load] io.reactivex.internal.operators.observable.ObservableFlattenIterable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,389s][info][class,load] io.reactivex.internal.operators.mixed.ObservableConcatMapSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,389s][info][class,load] io.reactivex.internal.operators.observable.ObservableConcatWithSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,389s][info][class,load] io.reactivex.internal.operators.observable.ObservableConcatWithMaybe source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,389s][info][class,load] io.reactivex.internal.operators.observable.ObservableConcatWithCompletable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,389s][info][class,load] io.reactivex.internal.operators.observable.ObservableDebounceTimed source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,390s][info][class,load] io.reactivex.internal.operators.observable.ObservableDebounce source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,390s][info][class,load] io.reactivex.internal.operators.observable.ObservableDelaySubscriptionOther source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,390s][info][class,load] io.reactivex.internal.operators.observable.ObservableDematerialize source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,390s][info][class,load] io.reactivex.internal.operators.observable.ObservableDoFinally source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,390s][info][class,load] io.reactivex.internal.operators.observable.ObservableDoAfterNext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,391s][info][class,load] io.reactivex.internal.operators.observable.ObservableDoOnEach source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,391s][info][class,load] io.reactivex.internal.operators.observable.ObservableDoOnLifecycle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,391s][info][class,load] io.reactivex.internal.operators.observable.ObservableFlatMapCompletableCompletable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,391s][info][class,load] io.reactivex.internal.operators.observable.ObservableFlatMapMaybe source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,392s][info][class,load] io.reactivex.internal.operators.observable.ObservableFlatMapSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,392s][info][class,load] io.reactivex.internal.operators.observable.ObservableGroupBy source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,392s][info][class,load] io.reactivex.internal.operators.observable.ObservableGroupJoin source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,392s][info][class,load] io.reactivex.internal.operators.observable.ObservableHide source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,392s][info][class,load] io.reactivex.internal.operators.observable.ObservableIgnoreElementsCompletable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,393s][info][class,load] io.reactivex.internal.operators.observable.ObservableLift source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,393s][info][class,load] io.reactivex.internal.operators.observable.ObservableMergeWithCompletable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,393s][info][class,load] io.reactivex.internal.operators.observable.ObservableMergeWithMaybe source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,393s][info][class,load] io.reactivex.internal.operators.observable.ObservableMergeWithSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,393s][info][class,load] io.reactivex.internal.operators.observable.ObservableObserveOn source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,394s][info][class,load] io.reactivex.internal.operators.observable.ObservableOnErrorNext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,394s][info][class,load] io.reactivex.internal.operators.observable.ObservableOnErrorReturn source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,394s][info][class,load] io.reactivex.internal.operators.observable.ObservableDetach source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,394s][info][class,load] io.reactivex.internal.operators.observable.ObservableReduceWithSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,394s][info][class,load] io.reactivex.internal.operators.observable.ObservableRepeatUntil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,395s][info][class,load] io.reactivex.internal.operators.observable.ObservableRepeatWhen source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,395s][info][class,load] io.reactivex.internal.operators.observable.ObservableRetryWhen source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,395s][info][class,load] io.reactivex.internal.operators.observable.ObservableSampleWithObservable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,395s][info][class,load] io.reactivex.internal.operators.observable.ObservableSampleTimed source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,396s][info][class,load] io.reactivex.internal.operators.observable.ObservableScanSeed source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,396s][info][class,load] io.reactivex.internal.operators.observable.ObservableSingleMaybe source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,396s][info][class,load] io.reactivex.internal.operators.observable.ObservableSkipLastTimed source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,396s][info][class,load] io.reactivex.internal.operators.observable.ObservableSkipLast source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,397s][info][class,load] io.reactivex.internal.operators.observable.ObservableSkipUntil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,397s][info][class,load] io.reactivex.internal.operators.observable.ObservableSkipWhile source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,397s][info][class,load] io.reactivex.internal.operators.observable.ObservableSubscribeOn source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,397s][info][class,load] io.reactivex.internal.operators.observable.ObservableSwitchIfEmpty source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,397s][info][class,load] io.reactivex.internal.operators.mixed.ObservableSwitchMapCompletable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,398s][info][class,load] io.reactivex.internal.operators.mixed.ObservableSwitchMapMaybe source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,398s][info][class,load] io.reactivex.internal.operators.mixed.ObservableSwitchMapSingle source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,398s][info][class,load] io.reactivex.internal.operators.observable.ObservableIgnoreElements source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,398s][info][class,load] io.reactivex.internal.operators.observable.ObservableTakeLastOne source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,398s][info][class,load] io.reactivex.internal.operators.observable.ObservableTakeLast source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,398s][info][class,load] io.reactivex.internal.operators.observable.ObservableTakeLastTimed source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,399s][info][class,load] io.reactivex.internal.operators.observable.ObservableTakeUntilPredicate source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,399s][info][class,load] io.reactivex.internal.operators.observable.ObservableTakeUntil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,399s][info][class,load] io.reactivex.internal.operators.observable.ObservableThrottleFirstTimed source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,399s][info][class,load] io.reactivex.internal.operators.observable.ObservableThrottleLatest source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,400s][info][class,load] io.reactivex.internal.operators.observable.ObservableTimeInterval source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,400s][info][class,load] io.reactivex.internal.operators.observable.ObservableTimeout source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,400s][info][class,load] io.reactivex.internal.operators.observable.ObservableTimeoutTimed source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,400s][info][class,load] io.reactivex.internal.operators.observable.ObservableUnsubscribeOn source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,400s][info][class,load] io.reactivex.internal.operators.observable.ObservableWindowTimed source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,401s][info][class,load] io.reactivex.internal.operators.observable.ObservableWindowBoundarySupplier source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,401s][info][class,load] io.reactivex.internal.operators.observable.ObservableWindowBoundarySelector source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,401s][info][class,load] io.reactivex.internal.operators.observable.ObservableWindowBoundary source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,401s][info][class,load] io.reactivex.internal.operators.observable.ObservableWindow source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,402s][info][class,load] io.reactivex.internal.operators.observable.ObservableWithLatestFromMany source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,402s][info][class,load] io.reactivex.internal.operators.observable.ObservableWithLatestFrom source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,402s][info][class,load] io.reactivex.internal.operators.observable.ObservableZipIterable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,402s][info][class,load] io.reactivex.internal.operators.flowable.FlowableFromObservable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,403s][info][class,load] io.reactivex.internal.fuseable.HasUpstreamPublisher source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,403s][info][class,load] io.reactivex.internal.operators.flowable.AbstractFlowableWithUpstream source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,403s][info][class,load] io.reactivex.internal.operators.flowable.FlowableOnBackpressureError source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,403s][info][class,load] io.reactivex.internal.operators.observable.ObservableLastMaybe source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,403s][info][class,load] io.reactivex.internal.operators.observable.ObservableDefer source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[1,404s][info][class,load] io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$235/0x0000000800dcdae8 source: io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar
[1,405s][info][class,load] io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$236/0x0000000800dcdd28 source: io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar
[1,405s][info][class,load] io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$237/0x0000000800dcdf68 source: io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar
[1,406s][info][class,load] io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$238/0x0000000800dce1a8 source: io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar
[1,407s][info][class,load] io.reactivex.SingleObserver source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
